,1,2,3,4,5,E,SD
W[29],0.8806276560726132,2.0772022588300016,2.8745877455067834,1.8382322071947277,2.4409578008516792,2.022321533691161,0.6696237308067865,
W[30],8.38965216124988,8.364693858849925,8.599345276207945,8.587181487593426,8.644923092854425,8.51715917535112,0.11617659780044991,
W[31],3.6129296725912274,3.227296639433619,3.4763025179430893,3.63238007675457,3.395537970417164,3.468889375427934,0.14918394686519662,
W[32],-0.7448137629562375,-1.8240726859525391,-2.731539458555053,-1.804995813684535,-2.221992149063218,-1.8654827740423165,0.6539763933728133,
W[33],5.125108769284929,4.5040530044828975,5.118403836688602,5.115866327455438,4.605156970138026,4.893717781609978,0.27874058527458656,
W[34],-0.5139475129395795,-0.41872856021328586,-0.4991167752301985,-0.44918811179532914,-0.48588226751162994,-0.4733726455380046,0.03474604568440122,
W[35],0.007060793138560156,-0.02184416967058274,0.02969536039648271,2.479646660228617E-4,-0.022428002641849163,-0.0014536108222732353,0.01950050688718105,
W[36],0.5817905082274215,0.6768860306010379,0.6369476399195626,0.5149193124615699,0.458368221569208,0.57378234255576,0.0793342695586065,
W[37],0.038402740440491745,0.7975438477906932,0.8693476749914205,0.14381527050705067,0.8721747019539706,0.5442568471367253,0.3724541056609747,
W[38],0.04832292017743896,0.049078632863348716,0.06234031795681513,0.10186680041206374,0.0729709395870319,0.06691592219933969,0.019713101697259084,
W[39],0.40376501925897246,0.5799031747137883,0.7142720028471959,0.43675431630210315,0.4929960079886184,0.5255381042221356,0.11166582165185888,
W[40],0.430907528989225,0.6219443729922702,0.742538981084937,0.44815650573264626,0.46272504315476715,0.5412544863907691,0.12168554891145,
W[41],0.4230949188166485,0.6227052033822247,0.790701329475929,0.5178728347098848,0.566815987784991,0.5842380548339356,0.12229618672811383,
W[42],0.4172525987832399,0.6110691141983529,0.7641258104693257,0.46047459330228413,0.5276820274177048,0.5561208288341815,0.1229038156969989,
W[43],0.4562185917569543,0.5933097305043399,0.7509121619098729,0.4550608010421558,0.5218604072736585,0.5554723384973963,0.11017435075925545,
W[44],0.39343391056599325,0.5912312014478759,0.7784514420407475,0.48300453173524166,0.5825222577189112,0.5657286687017539,0.12861737722678973,
W[45],0.38613407253037973,0.5828904591524868,0.7117592894616006,0.42001306833232105,0.5153157869843248,0.5232225352922226,0.11714463382662949,
W[46],0.3441686033231478,0.34733002801444784,0.5537047725214713,0.25569251123143194,0.5281398703171435,0.4058071570815285,0.11540562396387898,
W[47],0.3469628515316874,0.24671914838953377,0.48290070926097955,0.2587090143081552,0.5538022894530872,0.3778188025886886,0.12193337973650982,
W[48],0.4003085484059244,0.3391729421034252,0.522319602494193,0.22393728391889622,0.5185539354779982,0.4008584624800874,0.11288183392454053,
W[49],0.37402717370424854,0.3344639507656654,0.5912012252450976,0.2802564209145653,0.5463315638908417,0.4252560669040837,0.12172885996005425,
W[50],0.3468042756234294,0.3526059153603816,0.5844915424184954,0.25997913218827207,0.580901197002679,0.42495641251865146,0.1329135715007891,
W[51],0.39642820125230344,0.3456310521428105,0.5694765775184073,0.2544265141318408,0.5627078955303845,0.4257340481151493,0.12332505297668758,
W[52],0.4033384467855725,0.2626553320191117,0.5803167458913019,0.23030408610920242,0.5821555086981697,0.4117540239006717,0.1501168738347444,
W[53],4.21765722906995,3.9622761671780005,4.185215375196178,4.291765965679329,4.092355514794986,4.149854050383689,0.11355899779241874,
