,1,2,3,4,5,E,SD
W[13],-0.051683311298231144,-0.3505341006667583,-0.22230535643195642,-0.18370885638713758,-0.2644797100465335,-0.21454226696612338,0.0985104372763553,
W[14],0.050540385140084715,-0.0525497580771825,-0.009660884679485567,5.582703531290751E-4,-0.03807276620561182,-0.00983695069381322,0.03570758881369791,
W[15],-0.8416694481181045,-0.589938650382761,-0.562479413719861,-0.53218450524533,-0.5227000939108232,-0.609794422275376,0.11832811210892293,
W[16],1.265047907319934,0.9083512188872322,0.8558161297090527,1.037239346658495,1.144722497011711,1.042235419917285,0.15023388253594394,
W[17],0.3172646425537018,0.4319920308066875,0.2671458250471709,0.2223003963450151,-0.07019614588517827,0.23370134977347945,0.1672747563847582,
W[18],0.16403429126329538,-0.020139097119569294,-0.11036912169561877,0.05939808594140367,-0.1776072249405569,-0.01693661331020918,0.12093997650024209,
W[19],1.0155773148078644,0.4918172039400431,0.3234345575699604,0.2718577120058884,0.045585174599714604,0.4296543925846942,0.32584091083164507,
W[20],0.35720049410656624,0.4452257020834113,0.400497713144905,0.3206125536566192,0.27192733864653185,0.35909276032760673,0.06035788513035263,
W[21],-2.756960763443193,-2.7063474817806745,-2.3820609253301863,-2.638077043202374,-3.0909041305431697,-2.7148700688599194,0.22799340841948443,
W[22],-2.0130747537527367,-2.1762581633571285,-1.85810058436863,-1.7838384607022175,-2.291617654756621,-2.024577923387467,0.18979969944095468,
W[23],-1.196195148039771,-1.116504099215703,-1.091857991485042,-1.1868521277230277,-1.404308608681013,-1.1991435950289113,0.11008355311405846,
W[24],-0.406818165091099,-0.15895628300974068,-0.18975451987179792,-0.18789558316994914,-0.20913574117210176,-0.23051205846293774,0.08959727684970517,
W[25],0.05686151668735173,-0.005795975515601015,0.007242326807821053,0.3489579084003388,-0.012785021756191395,0.07889615092474384,0.13720884969454444,
W[26],0.20004609751565874,0.06798504942337937,0.02123315763434313,0.29641211698598274,0.24713771379162935,0.16656282707019865,0.10517848727344331,
W[27],0.02963697795365952,0.030892877239758795,0.001515891312312806,-0.29150428565726355,-0.5460571561811364,-0.15510313906653375,0.23008835949893952,
W[28],-1.6390324505580907,-1.1451035901834106,-1.22730809042642,-1.2656908779697034,-1.3036886175404772,-1.3161647253356203,0.1697670427679733,
W[29],1.8514140255699083,1.5317040848437409,2.0057692014165815,1.5426664207647443,1.8662834797877568,1.7595674424765466,0.18942395652177432,
W[30],8.146638703386301,8.170679260226732,8.336013626399264,8.167178291237247,8.045511700175226,8.173204316284956,0.09333884115772423,
W[31],3.014280257047582,3.248840692568791,3.087141406844752,3.062996751168308,3.2233430766218873,3.1273204368502645,0.09221441659557655,
W[32],-1.6939117495704672,-1.5371172866932252,-1.880153166123597,-1.4393670364948454,-1.7470762400435254,-1.659525095785132,0.15554911316875364,
W[33],4.745250906393593,4.974261068096426,4.768579632245129,4.638798331927912,4.805066539683117,4.786391295669235,0.10902961621547479,
W[34],-0.7816016837832258,-0.7556620070415505,-0.8024939145627262,-0.8057197712676405,-0.8045159931264494,-0.7899986739563185,0.019305712279809643,
W[35],-0.07732130177240254,-0.06184319341198722,-0.06996754309492256,-0.119505896840335,-0.055683628625888965,-0.07686431274910725,0.022540338819579005,
W[36],0.5834489547761669,0.6897228094830248,0.5062228473136031,0.5886027642406257,0.596707022083733,0.5929408795794306,0.058326424177122055,
W[37],2.277950389394885,2.2065440200006616,1.9765575108407607,2.713418741657187,2.3855732301248085,2.3120087784036607,0.24139263832712865,
W[38],0.12013148419805779,0.11600661355524203,0.12350288130768586,0.11391165644987125,0.09755299137918927,0.11422112537800924,0.008968765406352745,
W[39],0.40340865732434383,0.25984329875757817,0.49257240065765295,0.5286272378585302,0.49314289865631106,0.4355188986508832,0.09709559649519592,
W[40],0.4776845592296801,0.3296606908887111,0.5746237435510695,0.5825403569179988,0.5695416899528941,0.5068102081080708,0.09643570367466546,
W[41],0.43637511914702454,0.27536261562746267,0.533288999691448,0.5920934239476808,0.510278684343452,0.46947976855141366,0.10913080671342139,
W[42],0.3766004900544899,0.21899760150049852,0.4638144940570414,0.5177944749998145,0.5417573234683565,0.4237928768160401,0.11706567997623954,
W[43],0.5299954080217066,0.38162530961132796,0.6019838645596751,0.6655352751607279,0.49778412330955807,0.5353847961325992,0.09639441778738625,
W[44],0.5176395599949423,0.39167324900551725,0.6164528239612669,0.6421055333811087,0.5619886450364929,0.5459719622758656,0.08840426168450352,
W[45],0.4651478277798889,0.3220794865855654,0.5616853700240921,0.5934139867157279,0.4830361535368421,0.4850725649284232,0.09441956501594012,
W[46],0.44263641498575956,0.4290815669458132,0.4210523778881705,0.5881788289123691,0.450449270557575,0.46627969185793744,0.061803263377130255,
W[47],0.38897548820353023,0.39997007485085817,0.3777307221374659,0.5575738712698745,0.48395612140362815,0.44164125557307143,0.06902991509771705,
W[48],0.43926935810446993,0.4358749345906272,0.41181151939300875,0.5766207912413145,0.49278736112769533,0.4712727928914231,0.05894734711455858,
W[49],0.4402232414657321,0.4501779463010961,0.4195954601420084,0.59989292808075,0.5255393872510911,0.48708579264813545,0.06680922323974245,
W[50],0.4397130776776124,0.45234096370211185,0.4263762552554504,0.5883852088424205,0.5056388032538869,0.4824908617462964,0.05939232975137029,
W[51],0.4935557946344623,0.4985168651187435,0.49008250853947766,0.6458022728000355,0.46650214281624014,0.5188919167817918,0.06440181783125001,
W[52],0.45882022708678594,0.44363704553705907,0.4502509444504643,0.6184778655802297,0.5056560344644642,0.49536842342380066,0.06528286561028114,
W[53],2.2389719381369524,2.3565223371457247,2.561076541040033,1.7737150060619378,2.1849630874569117,2.2230497819683115,0.2591072615843953,
