,1,2,3,4,5,E,SD
W[38],0.11407889321911502,0.10444401709436874,0.07612693367994466,0.23354660176104514,0.1523960396327006,0.1361184970774348,0.05448889514971552,
W[39],0.15974121137639358,0.17397525477093356,-0.1427905830792966,-0.09186063270509137,0.1295104060534265,0.04571513128327313,0.13485974156626804,
W[40],0.1771142715608794,0.17283333106202636,-0.20146786210842657,-0.13172146382255498,0.1866443774900958,0.040680530836404,0.17072918011496505,
W[41],0.16374077144493865,0.23522981413795754,-0.04582016130958316,-0.10596625898853282,0.3372150354917525,0.11687984015530654,0.1678582353697766,
W[42],0.28448027528105463,0.2735505443972024,-0.09192501056792182,-0.11176124270003154,0.10733783105851494,0.09233647949376374,0.1706405538268048,
W[43],0.25730786933371486,0.12772678978041818,-0.11146310823213298,-0.025438069542559436,0.29157432688625506,0.10794156164513913,0.1564297137852674,
W[44],0.27495368275051507,0.24817636996200065,-0.014425793152182738,0.0558839084932342,0.26318574086539326,0.1655547817837921,0.12062085917419696,
W[45],0.2644147165746185,0.27308003754253357,-0.10016665807798072,-0.1948993572858133,0.2092401686145523,0.09033378147358206,0.1977308554028245,
W[46],0.2287531953113762,-0.21618468369648103,0.3706302904167352,-0.072612724554234,-0.056144995117127075,0.05088821647205386,0.21536363173473083,
W[47],0.32619957981234476,-0.08899828207079705,0.2191198653749269,-0.025256510912310445,-0.014904990730862586,0.08323193229466032,0.16035127240397296,
W[48],0.3037955980262461,-0.22976702835125581,0.1289921844722533,0.03804124361924093,0.06198438092056731,0.06060927573741037,0.17242123681237898,
W[49],0.3376907717519742,-0.20437975548844164,0.18215879392630763,0.020294798832509398,-0.02901043656548831,0.06135083449137226,0.1851603779484583,
W[50],0.3332368325713478,-0.34954395497645746,0.20604908143021364,0.08493693657546084,0.061690050310839656,0.06727378918228089,0.22981519486251162,
W[51],0.18239562059966377,-0.20869465400197718,0.2519650474172314,-0.005687779593203391,-0.029684980482812425,0.03805865078778044,0.16369438020099766,
W[52],0.2911784640972999,-0.21589593611336316,0.2360138545381164,-0.041908725711044814,0.03356717136881358,0.06059096563596439,0.18527021531762783,
W[53],4.848126970778377,4.721218511951229,4.402096921561709,4.710251895003627,4.687240499471703,4.673786959753329,0.14694921413498124,
